field_scale,station_m,b_perp_t,hartmann,total_pressure_drop_pa,hydraulic_pressure_drop_pa,mhd_pressure_drop_pa,curvature_pressure_drop_pa,total_pressure_gradient_pa_per_m
4.000000000000e+00,2.605893549019e+00,1.797457486391e-01,4.518738052291e+02,1.444373349093e+03,2.863399388632e+01,1.407544932198e+03,8.194423007965e+00,1.820674967526e+03
4.000000000000e+00,2.625665412853e+00,1.797457337379e-01,4.518737677682e+02,1.480371483709e+03,2.885125043096e+01,1.442870565840e+03,8.649667437722e+00,1.820674671292e+03
4.000000000000e+00,2.645437276688e+00,1.797457188368e-01,4.518737303072e+02,1.516369612468e+03,2.906850697560e+01,1.478196193625e+03,9.104911867480e+00,1.820674375059e+03
4.000000000000e+00,2.665209140522e+00,1.797457486391e-01,4.518738052291e+02,1.552367744155e+03,2.928576352023e+01,1.513521824338e+03,9.560156297238e+00,1.820674967526e+03
4.000000000000e+00,2.684981004357e+00,1.797457486391e-01,4.518738052291e+02,1.588365881700e+03,2.950302006487e+01,1.548847460908e+03,1.001540072700e+01,1.820674967526e+03
4.000000000000e+00,2.704752868191e+00,1.797457337379e-01,4.518737677682e+02,1.624364016316e+03,2.972027660951e+01,1.584173094550e+03,1.047064515675e+01,1.820674671292e+03
4.000000000000e+00,2.724524732025e+00,1.797457337379e-01,4.518737677682e+02,1.660362148003e+03,2.993753315415e+01,1.619498725263e+03,1.092588958651e+01,1.820674671292e+03
4.000000000000e+00,2.744296595860e+00,1.797457337379e-01,4.518737677682e+02,1.696360279691e+03,3.015478969879e+01,1.654824355976e+03,1.138113401627e+01,1.820674671292e+03
4.000000000000e+00,2.764068459694e+00,1.797457486391e-01,4.518738052291e+02,1.732358414307e+03,3.037204624342e+01,1.690149989618e+03,1.183637844603e+01,1.820674967526e+03
4.000000000000e+00,2.783840323529e+00,1.797457486391e-01,4.518738052291e+02,1.768356551852e+03,3.058930278806e+01,1.725475626188e+03,1.229162287578e+01,1.820674967526e+03
4.000000000000e+00,2.803612187363e+00,1.797457486391e-01,4.518738052291e+02,1.804354689396e+03,3.080655933270e+01,1.760801262758e+03,1.274686730554e+01,1.820674967526e+03
4.000000000000e+00,2.823384051197e+00,1.797457486391e-01,4.518738052291e+02,1.840352826941e+03,3.102381587734e+01,1.796126899328e+03,1.320211173530e+01,1.820674967526e+03
4.000000000000e+00,2.843155915032e+00,1.797457486391e-01,4.518738052291e+02,1.876350964485e+03,3.124107242198e+01,1.831452535898e+03,1.365735616506e+01,1.820674967526e+03
4.000000000000e+00,2.862927778866e+00,1.797457337379e-01,4.518737677682e+02,1.912349099101e+03,3.145832896662e+01,1.866778169540e+03,1.411260059481e+01,1.820674671292e+03
4.000000000000e+00,2.882699642700e+00,1.797457486391e-01,4.518738052291e+02,1.948347233718e+03,3.167558551125e+01,1.902103803182e+03,1.456784502457e+01,1.820674967526e+03
4.000000000000e+00,2.902471506535e+00,1.797457337379e-01,4.518737677682e+02,1.984345368334e+03,3.189284205589e+01,1.937429436823e+03,1.502308945433e+01,1.820674671292e+03
4.000000000000e+00,2.922243370369e+00,1.797457486391e-01,4.518738052291e+02,2.020343502950e+03,3.211009860053e+01,1.972755070465e+03,1.547833388409e+01,1.820674967526e+03
4.000000000000e+00,2.942015234204e+00,1.797457188368e-01,4.518737303072e+02,2.056341634637e+03,3.232735514517e+01,2.008080701178e+03,1.593357831385e+01,1.820674375059e+03
4.000000000000e+00,2.961787098038e+00,1.797457337379e-01,4.518737677682e+02,2.092339763396e+03,3.254461168981e+01,2.043406328963e+03,1.638882274360e+01,1.820674671292e+03
4.000000000000e+00,2.981558961872e+00,1.797457635403e-01,4.518738426900e+02,2.128337900941e+03,3.276186823445e+01,2.078731965533e+03,1.684406717336e+01,1.820675263759e+03
4.000000000000e+00,3.001330825707e+00,1.797457188368e-01,4.518737303072e+02,2.164336035557e+03,3.297912477908e+01,2.114057599175e+03,1.729931160312e+01,1.820674375059e+03
4.000000000000e+00,3.021102689541e+00,1.797457635403e-01,4.518738426900e+02,2.200334170173e+03,3.319638132372e+01,2.149383232816e+03,1.775455603288e+01,1.820675263759e+03
4.000000000000e+00,3.040874553376e+00,1.797457486391e-01,4.518738052291e+02,2.236332310646e+03,3.341363786836e+01,2.184708872315e+03,1.820980046263e+01,1.820674967526e+03
4.000000000000e+00,3.060646417210e+00,1.797457337379e-01,4.518737677682e+02,2.272330445262e+03,3.363089441300e+01,2.220034505957e+03,1.866504489239e+01,1.820674671292e+03
4.000000000000e+00,3.080418281044e+00,1.797457486391e-01,4.518738052291e+02,2.308328579878e+03,3.384815095764e+01,2.255360139598e+03,1.912028932215e+01,1.820674967526e+03
4.000000000000e+00,3.100190144879e+00,1.797457486391e-01,4.518738052291e+02,2.344326717423e+03,3.406540750228e+01,2.290685776169e+03,1.957553375191e+01,1.820674967526e+03
4.000000000000e+00,3.119962008713e+00,1.797457635403e-01,4.518738426900e+02,2.380324857896e+03,3.428266404691e+01,2.326011415667e+03,2.003077818166e+01,1.820675263759e+03
4.000000000000e+00,3.139733872548e+00,1.797457337379e-01,4.518737677682e+02,2.416322995440e+03,3.449992059155e+01,2.361337052237e+03,2.048602261142e+01,1.820674671292e+03
4.000000000000e+00,3.159505736382e+00,1.797457635403e-01,4.518738426900e+02,2.452321132985e+03,3.471717713619e+01,2.396662688808e+03,2.094126704118e+01,1.820675263759e+03
4.000000000000e+00,3.179277600216e+00,1.797457337379e-01,4.518737677682e+02,2.488319270530e+03,3.493443368083e+01,2.431988325378e+03,2.139651147094e+01,1.820674671292e+03
4.000000000000e+00,3.199049464051e+00,1.797457337379e-01,4.518737677682e+02,2.524317402217e+03,3.515169022547e+01,2.467313956091e+03,2.185175590069e+01,1.820674671292e+03
4.000000000000e+00,3.218821327885e+00,1.797457635403e-01,4.518738426900e+02,2.560315539762e+03,3.536894677011e+01,2.502639592661e+03,2.230700033045e+01,1.820675263759e+03
4.000000000000e+00,3.238593191720e+00,1.797457337379e-01,4.518737677682e+02,2.596313677306e+03,3.558620331474e+01,2.537965229231e+03,2.276224476021e+01,1.820674671292e+03
4.000000000000e+00,3.258365055554e+00,1.797457486391e-01,4.518738052291e+02,2.632311811922e+03,3.580345985938e+01,2.573290862873e+03,2.321748918997e+01,1.820674967526e+03
4.000000000000e+00,3.278136919388e+00,1.797457486391e-01,4.518738052291e+02,2.668309949467e+03,3.602071640402e+01,2.608616499443e+03,2.367273361973e+01,1.820674967526e+03
4.000000000000e+00,3.297908783223e+00,1.797457337379e-01,4.518737677682e+02,2.704308084083e+03,3.623797294866e+01,2.643942133085e+03,2.412797804948e+01,1.820674671292e+03
4.000000000000e+00,3.317680647057e+00,1.797457486391e-01,4.518738052291e+02,2.740306218699e+03,3.645522949330e+01,2.679267766727e+03,2.458322247924e+01,1.820674967526e+03
4.000000000000e+00,3.337452510891e+00,1.797457188368e-01,4.518737303072e+02,2.776304350387e+03,3.667248603794e+01,2.714593397440e+03,2.503846690900e+01,1.820674375059e+03
4.000000000000e+00,3.357224374726e+00,1.797457337379e-01,4.518737677682e+02,2.812302479146e+03,3.688974258257e+01,2.749919025224e+03,2.549371133876e+01,1.820674671292e+03
4.000000000000e+00,3.376996238560e+00,1.797457635403e-01,4.518738426900e+02,2.848300616690e+03,3.710699912721e+01,2.785244661794e+03,2.594895576851e+01,1.820675263759e+03
4.000000000000e+00,3.396768102395e+00,1.797457486391e-01,4.518738052291e+02,2.884298757163e+03,3.732425567185e+01,2.820570301293e+03,2.640420019827e+01,1.820674967526e+03
4.000000000000e+00,3.416539966229e+00,1.797457635403e-01,4.518738426900e+02,2.920296897636e+03,3.754151221649e+01,2.855895940792e+03,2.685944462803e+01,1.820675263759e+03
4.000000000000e+00,3.436311830063e+00,1.797457188368e-01,4.518737303072e+02,2.956295032253e+03,3.775876876113e+01,2.891221574434e+03,2.731468905779e+01,1.820674375059e+03
4.000000000000e+00,3.456083693898e+00,1.797457188368e-01,4.518737303072e+02,2.992293158083e+03,3.797602530576e+01,2.926547199290e+03,2.776993348754e+01,1.820674375059e+03
4.000000000000e+00,3.475855557732e+00,1.797457486391e-01,4.518738052291e+02,3.028291289770e+03,3.819328185040e+01,2.961872830003e+03,2.822517791730e+01,1.820674967526e+03
4.000000000000e+00,3.495627421567e+00,1.797457337379e-01,4.518737677682e+02,3.064289424387e+03,3.841053839504e+01,2.997198463644e+03,2.868042234706e+01,1.820674671292e+03
4.000000000000e+00,3.515399285401e+00,1.797457635403e-01,4.518738426900e+02,3.100287561931e+03,3.862779493968e+01,3.032524100215e+03,2.913566677682e+01,1.820675263759e+03
4.000000000000e+00,3.535171149235e+00,1.797457635403e-01,4.518738426900e+02,3.136285705333e+03,3.884505148432e+01,3.067849742642e+03,2.959091120658e+01,1.820675263759e+03
4.000000000000e+00,3.554943013070e+00,1.797457486391e-01,4.518738052291e+02,3.172283845806e+03,3.906230802896e+01,3.103175382141e+03,3.004615563633e+01,1.820674967526e+03
4.000000000000e+00,3.574714876904e+00,1.797457337379e-01,4.518737677682e+02,3.208281980422e+03,3.927956457359e+01,3.138501015782e+03,3.050140006609e+01,1.820674671292e+03
4.000000000000e+00,3.594486740739e+00,1.797457486391e-01,4.518738052291e+02,3.244280115038e+03,3.949682111823e+01,3.173826649424e+03,3.095664449585e+01,1.820674967526e+03
4.000000000000e+00,3.614258604573e+00,1.797457486391e-01,4.518738052291e+02,3.280278252583e+03,3.971407766287e+01,3.209152285994e+03,3.141188892561e+01,1.820674967526e+03
4.000000000000e+00,3.634030468407e+00,1.797457635403e-01,4.518738426900e+02,3.316276393056e+03,3.993133420751e+01,3.244477925493e+03,3.186713335536e+01,1.820675263759e+03
4.000000000000e+00,3.653802332242e+00,1.797457635403e-01,4.518738426900e+02,3.352274536457e+03,4.014859075215e+01,3.279803567920e+03,3.232237778512e+01,1.820675263759e+03
4.000000000000e+00,3.673574196076e+00,1.797457635403e-01,4.518738426900e+02,3.388272679859e+03,4.036584729679e+01,3.315129210347e+03,3.277762221488e+01,1.820675263759e+03
4.000000000000e+00,3.693346059910e+00,1.797457635403e-01,4.518738426900e+02,3.424270823261e+03,4.058310384142e+01,3.350454852775e+03,3.323286664464e+01,1.820675263759e+03
4.000000000000e+00,3.713117923745e+00,1.797457486391e-01,4.518738052291e+02,3.460268963734e+03,4.080036038606e+01,3.385780492274e+03,3.368811107439e+01,1.820674967526e+03
4.000000000000e+00,3.732889787579e+00,1.797457486391e-01,4.518738052291e+02,3.496267101279e+03,4.101761693070e+01,3.421106128844e+03,3.414335550415e+01,1.820674967526e+03
4.000000000000e+00,3.752661651414e+00,1.797457337379e-01,4.518737677682e+02,3.532265235895e+03,4.123487347534e+01,3.456431762485e+03,3.459859993391e+01,1.820674671292e+03
4.000000000000e+00,3.772433515248e+00,1.797457486391e-01,4.518738052291e+02,3.568263370511e+03,4.145213001998e+01,3.491757396127e+03,3.505384436367e+01,1.820674967526e+03
4.000000000000e+00,3.792205379082e+00,1.797457635403e-01,4.518738426900e+02,3.604261510984e+03,4.166938656462e+01,3.527083035626e+03,3.550908879342e+01,1.820675263759e+03
4.000000000000e+00,3.811977242917e+00,1.797457635403e-01,4.518738426900e+02,3.640259654386e+03,4.188664310925e+01,3.562408678053e+03,3.596433322318e+01,1.820675263759e+03
4.000000000000e+00,3.831749106751e+00,1.797457337379e-01,4.518737677682e+02,3.676257791930e+03,4.210389965389e+01,3.597734314623e+03,3.641957765294e+01,1.820674671292e+03
4.000000000000e+00,3.851520970586e+00,1.797457486391e-01,4.518738052291e+02,3.712255926546e+03,4.232115619853e+01,3.633059948265e+03,3.687482208270e+01,1.820674967526e+03
4.000000000000e+00,3.871292834420e+00,1.797457188368e-01,4.518737303072e+02,3.748254058234e+03,4.253841274317e+01,3.668385578978e+03,3.733006651246e+01,1.820674375059e+03
4.000000000000e+00,3.891064698254e+00,1.797457188368e-01,4.518737303072e+02,3.784252184064e+03,4.275566928781e+01,3.703711203834e+03,3.778531094221e+01,1.820674375059e+03
4.000000000000e+00,3.910836562089e+00,1.797457635403e-01,4.518738426900e+02,3.820250318680e+03,4.297292583245e+01,3.739036837476e+03,3.824055537197e+01,1.820675263759e+03
4.000000000000e+00,3.930608425923e+00,1.797457486391e-01,4.518738052291e+02,3.856248459153e+03,4.319018237708e+01,3.774362476974e+03,3.869579980173e+01,1.820674967526e+03
4.000000000000e+00,3.950380289758e+00,1.797457635403e-01,4.518738426900e+02,3.892246599626e+03,4.340743892172e+01,3.809688116473e+03,3.915104423149e+01,1.820675263759e+03
4.000000000000e+00,3.970152153592e+00,1.797457337379e-01,4.518737677682e+02,3.928244737171e+03,4.362469546636e+01,3.845013753043e+03,3.960628866124e+01,1.820674671292e+03
4.000000000000e+00,3.989924017426e+00,1.797457188368e-01,4.518737303072e+02,3.964242865930e+03,4.384195201100e+01,3.880339380828e+03,4.006153309100e+01,1.820674375059e+03
4.000000000000e+00,4.009695881261e+00,1.797457486391e-01,4.518738052291e+02,4.000240997618e+03,4.405920855564e+01,3.915665011541e+03,4.051677752076e+01,1.820674967526e+03
4.000000000000e+00,4.029467745095e+00,1.797457337379e-01,4.518737677682e+02,4.036239132234e+03,4.427646510027e+01,3.950990645183e+03,4.097202195052e+01,1.820674671292e+03
4.000000000000e+00,4.049239608930e+00,1.797457486391e-01,4.518738052291e+02,4.072237266850e+03,4.449372164491e+01,3.986316278824e+03,4.142726638027e+01,1.820674967526e+03
4.000000000000e+00,4.069011472764e+00,1.797457486391e-01,4.518738052291e+02,4.108235404394e+03,4.471097818955e+01,4.021641915395e+03,4.188251081003e+01,1.820674967526e+03
4.000000000000e+00,4.088783336598e+00,1.797457337379e-01,4.518737677682e+02,4.144233539010e+03,4.492823473419e+01,4.056967549036e+03,4.233775523979e+01,1.820674671292e+03
4.000000000000e+00,4.108555200433e+00,1.797457635403e-01,4.518738426900e+02,4.180231676555e+03,4.514549127883e+01,4.092293185607e+03,4.279299966955e+01,1.820675263759e+03
4.000000000000e+00,4.128327064267e+00,1.797457337379e-01,4.518737677682e+02,4.216229814099e+03,4.536274782347e+01,4.127618822177e+03,4.324824409931e+01,1.820674671292e+03
4.000000000000e+00,4.148098928101e+00,1.797457337379e-01,4.518737677682e+02,4.252227945787e+03,4.558000436810e+01,4.162944452890e+03,4.370348852906e+01,1.820674671292e+03
4.000000000000e+00,4.167870791936e+00,1.797457635403e-01,4.518738426900e+02,4.288226083332e+03,4.579726091274e+01,4.198270089460e+03,4.415873295882e+01,1.820675263759e+03
4.000000000000e+00,4.187642655770e+00,1.797457337379e-01,4.518737677682e+02,4.324224220876e+03,4.601451745738e+01,4.233595726030e+03,4.461397738858e+01,1.820674671292e+03
4.000000000000e+00,4.207414519605e+00,1.797457635403e-01,4.518738426900e+02,4.360222358421e+03,4.623177400202e+01,4.268921362600e+03,4.506922181834e+01,1.820675263759e+03
4.000000000000e+00,4.227186383439e+00,1.797457486391e-01,4.518738052291e+02,4.396220498894e+03,4.644903054666e+01,4.304247002099e+03,4.552446624809e+01,1.820674967526e+03
4.000000000000e+00,4.246958247273e+00,1.797457486391e-01,4.518738052291e+02,4.432218636439e+03,4.666628709130e+01,4.339572638669e+03,4.597971067785e+01,1.820674967526e+03
4.000000000000e+00,4.266730111108e+00,1.797457337379e-01,4.518737677682e+02,4.468216771055e+03,4.688354363593e+01,4.374898272311e+03,4.643495510761e+01,1.820674671292e+03
4.000000000000e+00,4.286501974942e+00,1.797457486391e-01,4.518738052291e+02,4.504214905671e+03,4.710080018057e+01,4.410223905953e+03,4.689019953737e+01,1.820674967526e+03
4.000000000000e+00,4.306273838777e+00,1.797457635403e-01,4.518738426900e+02,4.540213046144e+03,4.731805672521e+01,4.445549545451e+03,4.734544396712e+01,1.820675263759e+03
4.000000000000e+00,4.326045702611e+00,1.797457188368e-01,4.518737303072e+02,4.576211180760e+03,4.753531326985e+01,4.480875179093e+03,4.780068839688e+01,1.820674375059e+03
4.000000000000e+00,4.345817566445e+00,1.797457635403e-01,4.518738426900e+02,4.612209315376e+03,4.775256981449e+01,4.516200812735e+03,4.825593282664e+01,1.820675263759e+03
4.000000000000e+00,4.365589430280e+00,1.797457337379e-01,4.518737677682e+02,4.648207452920e+03,4.796982635913e+01,4.551526449305e+03,4.871117725640e+01,1.820674671292e+03
4.000000000000e+00,4.385361294114e+00,1.797457188368e-01,4.518737303072e+02,4.684205581679e+03,4.818708290376e+01,4.586852077090e+03,4.916642168615e+01,1.820674375059e+03
4.000000000000e+00,4.405133157949e+00,1.797457486391e-01,4.518738052291e+02,4.720203713367e+03,4.840433944840e+01,4.622177707803e+03,4.962166611591e+01,1.820674967526e+03
4.000000000000e+00,4.424905021783e+00,1.797457337379e-01,4.518737677682e+02,4.756201847983e+03,4.862159599304e+01,4.657503341444e+03,5.007691054567e+01,1.820674671292e+03
4.000000000000e+00,4.444676885617e+00,1.797457486391e-01,4.518738052291e+02,4.792199982599e+03,4.883885253768e+01,4.692828975086e+03,5.053215497543e+01,1.820674967526e+03
4.000000000000e+00,4.464448749452e+00,1.797457337379e-01,4.518737677682e+02,4.828198117215e+03,4.905610908232e+01,4.728154608728e+03,5.098739940519e+01,1.820674671292e+03
4.000000000000e+00,4.484220613286e+00,1.797457486391e-01,4.518738052291e+02,4.864196251831e+03,4.927336562696e+01,4.763480242369e+03,5.144264383494e+01,1.820674967526e+03
4.000000000000e+00,4.503992477120e+00,1.797457486391e-01,4.518738052291e+02,4.900194389376e+03,4.949062217159e+01,4.798805878939e+03,5.189788826470e+01,1.820674967526e+03
4.000000000000e+00,4.523764340955e+00,1.797457486391e-01,4.518738052291e+02,4.936192526920e+03,4.970787871623e+01,4.834131515510e+03,5.235313269446e+01,1.820674967526e+03
4.000000000000e+00,4.543536204789e+00,1.797457486391e-01,4.518738052291e+02,4.972190664465e+03,4.992513526087e+01,4.869457152080e+03,5.280837712422e+01,1.820674967526e+03
4.000000000000e+00,4.563308068624e+00,1.797457486391e-01,4.518738052291e+02,5.008188802010e+03,5.014239180551e+01,4.904782788650e+03,5.326362155397e+01,1.820674967526e+03
4.000000000000e+00,4.583079932458e+00,1.797457337379e-01,4.518737677682e+02,5.044186936626e+03,5.035964835015e+01,4.940108422292e+03,5.371886598373e+01,1.820674671292e+03
4.000000000000e+00,4.602851796292e+00,1.797457337379e-01,4.518737677682e+02,5.080185068313e+03,5.057690489479e+01,4.975434053005e+03,5.417411041349e+01,1.820674671292e+03
4.000000000000e+00,4.622623660127e+00,1.797457337379e-01,4.518737677682e+02,5.116183200001e+03,5.079416143942e+01,5.010759683718e+03,5.462935484325e+01,1.820674671292e+03
4.000000000000e+00,4.642395523961e+00,1.797457486391e-01,4.518738052291e+02,5.152181334617e+03,5.101141798406e+01,5.046085317360e+03,5.508459927300e+01,1.820674967526e+03
4.000000000000e+00,4.662167387796e+00,1.797457486391e-01,4.518738052291e+02,5.188179472161e+03,5.122867452870e+01,5.081410953930e+03,5.553984370276e+01,1.820674967526e+03
4.000000000000e+00,4.681939251630e+00,1.797457188368e-01,4.518737303072e+02,5.224177603849e+03,5.144593107334e+01,5.116736584643e+03,5.599508813252e+01,1.820674375059e+03
4.000000000000e+00,4.701711115464e+00,1.797457337379e-01,4.518737677682e+02,5.260175732608e+03,5.166318761798e+01,5.152062212428e+03,5.645033256228e+01,1.820674671292e+03
4.000000000000e+00,4.721482979299e+00,1.797457486391e-01,4.518738052291e+02,5.296173867224e+03,5.188044416261e+01,5.187387846069e+03,5.690557699204e+01,1.820674967526e+03
4.000000000000e+00,4.741254843133e+00,1.797457188368e-01,4.518737303072e+02,5.332171998911e+03,5.209770070725e+01,5.222713476782e+03,5.736082142179e+01,1.820674375059e+03
4.000000000000e+00,4.761026706968e+00,1.797457486391e-01,4.518738052291e+02,5.368170130599e+03,5.231495725189e+01,5.258039107495e+03,5.781606585155e+01,1.820674967526e+03
4.000000000000e+00,4.780798570802e+00,1.797457188368e-01,4.518737303072e+02,5.404168262286e+03,5.253221379653e+01,5.293364738209e+03,5.827131028131e+01,1.820674375059e+03
4.000000000000e+00,4.800570434636e+00,1.797457337379e-01,4.518737677682e+02,5.440166391045e+03,5.274947034117e+01,5.328690365993e+03,5.872655471107e+01,1.820674671292e+03
4.000000000000e+00,4.820342298471e+00,1.797457337379e-01,4.518737677682e+02,5.476164522733e+03,5.296672688581e+01,5.364015996706e+03,5.918179914082e+01,1.820674671292e+03
4.000000000000e+00,4.840114162305e+00,1.797457635403e-01,4.518738426900e+02,5.512162660277e+03,5.318398343044e+01,5.399341633276e+03,5.963704357058e+01,1.820675263759e+03
4.000000000000e+00,4.859886026140e+00,1.797457188368e-01,4.518737303072e+02,5.548160794894e+03,5.340123997508e+01,5.434667266918e+03,6.009228800034e+01,1.820674375059e+03
4.000000000000e+00,4.879657889974e+00,1.797457486391e-01,4.518738052291e+02,5.584158926581e+03,5.361849651972e+01,5.469992897631e+03,6.054753243010e+01,1.820674967526e+03
4.000000000000e+00,4.899429753808e+00,1.797457486391e-01,4.518738052291e+02,5.620157064126e+03,5.383575306436e+01,5.505318534201e+03,6.100277685985e+01,1.820674967526e+03
4.000000000000e+00,4.919201617643e+00,1.797457337379e-01,4.518737677682e+02,5.656155198742e+03,5.405300960900e+01,5.540644167843e+03,6.145802128961e+01,1.820674671292e+03
4.000000000000e+00,4.938973481477e+00,1.797457188368e-01,4.518737303072e+02,5.692153327501e+03,5.427026615364e+01,5.575969795628e+03,6.191326571937e+01,1.820674375059e+03
4.000000000000e+00,4.958745345311e+00,1.797457337379e-01,4.518737677682e+02,5.728151456260e+03,5.448752269827e+01,5.611295423412e+03,6.236851014913e+01,1.820674671292e+03
4.000000000000e+00,4.978517209146e+00,1.797457337379e-01,4.518737677682e+02,5.764149587947e+03,5.470477924291e+01,5.646621054125e+03,6.282375457888e+01,1.820674671292e+03
4.000000000000e+00,4.998289072980e+00,1.797457635403e-01,4.518738426900e+02,5.800147725492e+03,5.492203578755e+01,5.681946690696e+03,6.327899900864e+01,1.820675263759e+03
4.000000000000e+00,5.018060936815e+00,1.797457337379e-01,4.518737677682e+02,5.836145863036e+03,5.513929233219e+01,5.717272327266e+03,6.373424343840e+01,1.820674671292e+03
4.000000000000e+00,5.037832800649e+00,1.797457635403e-01,4.518738426900e+02,5.872144000581e+03,5.535654887683e+01,5.752597963836e+03,6.418948786816e+01,1.820675263759e+03
4.000000000000e+00,5.057604664483e+00,1.797457337379e-01,4.518737677682e+02,5.908120277923e+03,5.557380542147e+01,5.787923600406e+03,6.462287209510e+01,1.818463427780e+03
4.000000000000e+00,5.077376528318e+00,1.797457635403e-01,4.518738426900e+02,5.943956391496e+03,5.579106196610e+01,5.823249236976e+03,6.491609255343e+01,1.806497159986e+03
4.000000000000e+00,5.109066669163e+00,1.793528199196e-01,4.508859977454e+02,6.000962587195e+03,5.613927853065e+01,5.879745173636e+03,6.507813502766e+01,1.791227190771e+03
4.000000000000e+00,5.140756810008e+00,1.781791299582e-01,4.479353869351e+02,6.057337269329e+03,5.648749509520e+01,5.935749774233e+03,6.510000000000e+01,1.766641637249e+03
4.000000000000e+00,5.172446950853e+00,1.762398779392e-01,4.430601829555e+02,6.112720150297e+03,5.683571165974e+01,5.990784438637e+03,6.510000000000e+01,1.728633517203e+03
4.000000000000e+00,5.204137091698e+00,1.735599786043e-01,4.363230204954e+02,6.166679384793e+03,5.718392822429e+01,6.044395456568e+03,6.510000000000e+01,1.676793726522e+03
4.000000000000e+00,5.235827232543e+00,1.701734662056e-01,4.278094603380e+02,6.218797229200e+03,5.753214478884e+01,6.096165084411e+03,6.510000000000e+01,1.612421342752e+03
4.000000000000e+00,5.267517373388e+00,1.661226004362e-01,4.176257417046e+02,6.268701405828e+03,5.788036135339e+01,6.145721044475e+03,6.510000000000e+01,1.537086693324e+03
4.000000000000e+00,5.299207514233e+00,1.614569425583e-01,4.058964596762e+02,6.316072688755e+03,5.822857791793e+01,6.192744110837e+03,6.510000000000e+01,1.452567606953e+03
4.000000000000e+00,5.330897655078e+00,1.562321335077e-01,3.927614933967e+02,6.360650333534e+03,5.857679448248e+01,6.236973539051e+03,6.510000000000e+01,1.360777085731e+03
4.000000000000e+00,5.362587795923e+00,1.505087018013e-01,3.783730091975e+02,6.402235228490e+03,5.892501104703e+01,6.278210217443e+03,6.510000000000e+01,1.263691840428e+03
4.000000000000e+00,5.394277936769e+00,1.443507224321e-01,3.628920891139e+02,6.440690792223e+03,5.927322761157e+01,6.316317564611e+03,6.510000000000e+01,1.163281515135e+03
4.000000000000e+00,5.425968077614e+00,1.378245055676e-01,3.464854343213e+02,6.475941733140e+03,5.962144417612e+01,6.351220288964e+03,6.510000000000e+01,1.061444533870e+03
4.000000000000e+00,5.457658218459e+00,1.309973299503e-01,3.293221809566e+02,6.507970915966e+03,5.996966074067e+01,6.382901255225e+03,6.510000000000e+01,9.599527822606e+02
4.000000000000e+00,5.489348359304e+00,1.239362061024e-01,3.115707908596e+02,6.536814633774e+03,6.031787730521e+01,6.411396756469e+03,6.510000000000e+01,8.604062971706e+02
4.000000000000e+00,5.521038500149e+00,1.167067661881e-01,2.933962607333e+02,6.562556636831e+03,6.066609386976e+01,6.436790542962e+03,6.510000000000e+01,7.642001180053e+02
4.000000000000e+00,5.552728640994e+00,1.093722209334e-01,2.749574998782e+02,6.585321289423e+03,6.101431043431e+01,6.459206978989e+03,6.510000000000e+01,6.725024011167e+02
4.000000000000e+00,5.584418781839e+00,1.019925773144e-01,2.564053634932e+02,6.605266240674e+03,6.136252699885e+01,6.478803713675e+03,6.510000000000e+01,5.862456333937e+02
4.000000000000e+00,5.616108922684e+00,9.462381899357e-02,2.378805923237e+02,6.622574945482e+03,6.171074356340e+01,6.495764201919e+03,6.510000000000e+01,5.061259589352e+02
4.000000000000e+00,5.647799063529e+00,8.731747418642e-02,2.195127262945e+02,6.637449350058e+03,6.205896012795e+01,6.510290389930e+03,6.510000000000e+01,4.326142409437e+02
4.000000000000e+00,5.679489204374e+00,8.012011647224e-02,2.014188495685e+02,6.650103001411e+03,6.240717669249e+01,6.522595824718e+03,6.510000000000e+01,3.659717555609e+02
4.000000000000e+00,5.711179345219e+00,7.307313382626e-02,1.837030099020e+02,6.660754761054e+03,6.275539325704e+01,6.532899367797e+03,6.510000000000e+01,3.062726308095e+02
4.000000000000e+00,5.742869486064e+00,6.621267646551e-02,1.664560875314e+02,6.669623287412e+03,6.310360982159e+01,6.541419677590e+03,6.510000000000e+01,2.534299215653e+02
4.000000000000e+00,5.774559626909e+00,5.956956371665e-02,1.497555610426e+02,6.676922350147e+03,6.345182638614e+01,6.548370523761e+03,6.510000000000e+01,2.072220377009e+02
4.000000000000e+00,5.806249767754e+00,5.316944047809e-02,1.336659007105e+02,6.682857005901e+03,6.380004295068e+01,6.553956962950e+03,6.510000000000e+01,1.673206810096e+02
4.000000000000e+00,5.837939908599e+00,4.703301936388e-02,1.182391772394e+02,6.687620640139e+03,6.414825951523e+01,6.558372380624e+03,6.510000000000e+01,1.333175686976e+02
4.000000000000e+00,5.869630049445e+00,4.117627814412e-02,1.035155581205e+02,6.691392814340e+03,6.449647607978e+01,6.561796338260e+03,6.510000000000e+01,1.047485364116e+02
4.000000000000e+00,5.901320190290e+00,3.561081737280e-02,8.952420669417e+01,6.694337847420e+03,6.484469264432e+01,6.564393154776e+03,6.510000000000e+01,8.111577350985e+01
4.000000000000e+00,5.933010331135e+00,3.034426458180e-02,7.628429827838e+01,6.696604053197e+03,6.519290920887e+01,6.566311143988e+03,6.510000000000e+01,6.190699108139e+01
4.000000000000e+00,5.964700471980e+00,2.538058906794e-02,6.380581153055e+01,6.698323528503e+03,6.554112577342e+01,6.567682402730e+03,6.510000000000e+01,4.661100601730e+01
